treat,hra_c_yr1,male,age50,age37_49,white,sickleave_0815_0716,sickleave_0816_0717,sickleave_0816_0119,sickdays_eligible_0815_0716,sickdays_eligible_0816_0717,sickdays_eligible_0816_0119,gym_0815_0716,gym_0816_0717,gym_0816_0119,promotion_0616_0717,promotion_0616_0119,titleChange_0616_0717,titleChange_0616_0119,salaryRaise_0616_0717,salaryRaise_0616_0119,salary_0616,terminated_0717,terminated_0119,prod_index_yr0,prod_index_yr1,prod_index_yr2
1,0,1,0,1,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,5.862123,,
0,,1,1,0,1,0,6.09375,4.757891,365,365,899,0,0,0,0,1,,,,,,0,0,1.477949,1.387293,2.687498
1,1,0,0,0,0,0,0,0,365,365,698,0,0,0,1,,,,,,,0,1,2.25022,1.13894,
0,,1,0,0,1,0,0,0,365,365,379,81,25,10,,,,,,,,1,1,.5247295,,
1,1,0,0,1,1,2.8125,2.8125,2.854734,365,365,899,0,0,0,0,0,,,,,,0,0,1.416901,.8135744,.8106488
1,1,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.282316,1.588017,1.47549
1,1,0,0,1,1,0,0,.2030033,365,365,899,0,0,0,0,1,,,,,,0,0,1.727177,.8441091,2.050217
1,1,1,0,1,1,5.5,1,.8120133,365,365,899,0,0,0,0,0,,,,,,0,0,.6103117,.426737,.3144099
0,,0,1,0,1,0,5,2.233037,365,365,899,26,61,43.6,0,1,,,,,,0,0,1.173512,-.7170367,.3945911
1,0,0,0,1,1,0,.2258663,.2258663,365,303,303,0,0,0,,,,,,,,1,1,1.024672,,
1,1,0,0,1,0,1.25,12.7125,6.303254,365,365,899,0,0,0,0,1,,,,,,0,0,.3602738,,
1,0,0,0,1,0,0,0,0,365,365,899,10,2,.8,0,0,,,,,,0,0,.3235333,3.734276,2.622028
1,0,0,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.34679,.3714519,.1562246
0,,0,0,0,1,5.625,14,11.30221,365,365,899,0,0,0,0,0,,,,,,0,0,.1270364,,
1,0,1,1,0,1,8.875,.125,.1073529,365,365,425,0,0,0,0,,,,,,,0,1,-.1028596,,
0,,0,1,0,1,5.5,2.5,2.842047,365,365,899,0,0,0,0,0,,,,,,0,0,1.371876,.7353104,.7424075
1,1,1,0,1,1,4,1,1.624027,365,365,899,8,1,1.2,0,0,,,,,,0,0,-.0009525,-1.462283,-1.8535
0,,1,1,0,0,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,.8827277,2.377258,1.567013
1,1,1,0,0,1,7.5,38,20.76347,365,365,668,0,0,0,0,,,,,,,0,1,.3969078,-2.607971,
1,1,1,0,1,0,0,9,3.65406,365,365,899,0,0,0,0,1,,,,,,0,0,-1.341506,,
1,0,1,0,0,1,7.5,6.875,7.270057,365,365,899,0,0,0,0,0,,,,,,0,0,.871015,,
1,0,0,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.06552,-.5979369,-.8702447
1,1,0,0,0,1,3,4,2.796935,365,365,522,0,0,0,0,,,,,,,0,1,.4997748,-2.347528,
1,1,0,1,0,1,45.375,41.71875,29.68924,365,365,899,0,0,0,0,0,,,,,,0,0,-3.465884,.318907,.2939962
0,,1,0,1,1,6.125,6.125,4.060067,365,365,899,0,0,0,0,0,,,,,,0,0,-.2372003,-1.467305,-1.802347
1,1,1,0,1,1,0,13.75,8.576891,365,365,899,0,0,0,0,0,,,,,,0,0,1.633281,-1.669286,-1.808136
0,,0,0,1,0,13.7125,12.3375,10.27298,365,365,899,0,0,0,0,1,,,,,,0,0,-1.182191,.6765315,2.122028
1,1,1,0,0,1,3.5,10.1875,6.381917,365,365,899,0,0,0,0,0,,,,,,0,0,-1.531239,-1.840636,-2.215407
0,,0,0,0,1,8.1625,11.475,8.587041,365,365,899,0,0,0,0,1,,,,,,0,0,-.0389611,.017628,1.237787
1,1,1,0,0,1,11,12,12.78413,365,365,899,0,0,0,0,0,,,,,,0,0,.7370806,-.855484,-1.159011
1,1,1,1,0,1,9.09375,13.21875,13.23303,365,365,512,0,0,0,0,,,,,,,0,1,-.8041553,-.9671988,
1,0,1,0,0,1,0,0,0,365,365,899,21,6,2.4,0,1,,,,,,0,0,-.7908255,,
1,0,0,0,1,1,12.84375,15.875,14.08336,365,365,899,0,0,0,1,1,,,,,,0,0,.5033031,3.325871,2.540922
1,1,0,1,0,1,4.8125,3.24375,6.447894,365,365,899,0,0,4.8,1,1,,,,,,0,0,1.029888,2.759234,1.842772
1,1,0,0,1,1,5.025,9.65,17.53035,365,365,899,0,0,0,0,0,,,,,,0,0,.9993041,.7568723,.7178544
1,1,0,1,0,1,2,2.5,2.43604,365,365,899,0,0,0,0,,,,,,,0,0,.5679314,-1.366144,
1,1,0,0,0,1,6,7,11.77419,365,365,899,27,13,6.8,0,1,,,,,,0,0,-.6401612,1.396717,2.813381
1,1,1,0,0,1,14.3875,11.15625,10.2136,365,365,899,0,0,0,0,1,,,,,,0,0,-1.968759,-2.606282,-1.498777
1,1,1,0,0,0,3.5,1.5,.60901,365,365,899,24,103,127.2,0,1,,,,,,0,0,1.107943,-.0109868,.9379038
1,0,1,0,1,1,.9375,2.8125,3.425681,365,365,899,0,0,0,0,0,,,,,,0,0,1.371112,1.423129,1.36117
1,1,1,0,0,0,0,0,0,365,333,333,60,66,26.4,,,,,,,,1,1,1.365428,,
1,1,1,0,1,1,0,5,3.857063,365,365,899,25,8,3.2,1,1,,,,,,0,0,.9831795,3.057313,2.184337
0,,0,0,1,1,2.65,19.85,15.0527,365,365,899,0,0,0,0,0,,,,,,0,0,-.3103875,.6005232,.5701228
1,1,1,0,1,1,0,0,0,365,365,899,69,89,116.8,1,1,,,,,,0,0,1.477727,3.548593,2.704667
0,,1,0,0,1,9.605263,10.5,4.87208,76,365,899,0,0,0,1,1,,,,,,0,0,.8544815,3.110148,2.171893
1,0,0,0,1,1,18.06875,12.95,10.24152,365,365,899,0,0,0,1,1,,,,,,0,0,-.6877446,2.684744,1.979491
1,0,1,1,0,1,3,1,1.624027,365,365,899,0,0,0,1,1,,,,,,0,0,.8483803,3.65127,3.101342
1,1,0,1,0,1,2.5,1,.4060067,365,365,899,0,0,0,1,1,,,,,,0,0,-1.282458,,
0,,0,0,1,0,8.5,10.5,11.19056,365,365,899,0,0,0,0,0,,,,,,0,0,-.9070768,,
0,,0,0,1,1,11.03125,9.74375,8.384038,365,365,899,0,0,8.4,1,1,,,,,,0,0,-.9539952,1.659575,.6243067
1,0,1,0,1,1,17.5,18.5,22.53337,365,365,899,0,0,0,0,1,,,,,,0,0,-.3310984,,
1,0,0,0,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-1.056691,.989923,-.3156177
0,,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.551732,.4383866,.3163781
0,,0,1,0,1,6.75,6.463542,6.463542,365,60,60,0,32,24.4,,,,,,,,1,1,.2643507,,
1,0,0,1,0,1,9.5625,9.4,7.851154,365,365,899,0,0,0,0,0,,,,,,0,0,-.8319902,,
1,0,0,1,0,1,7.75,5.75,9.553844,365,365,899,0,0,0,0,0,,,,,,0,0,-.0447825,.1316885,.0330806
1,0,0,1,0,1,0,2,1.717647,365,365,425,0,0,0,0,,,,,,,0,1,.5630996,,
1,1,1,1,0,1,4.5,2.5,1.624027,365,365,899,0,0,0,0,1,,,,,,0,0,-.5008066,-2.851363,-2.231031
1,0,1,1,0,1,0,1,.4060067,365,365,899,0,0,0,0,1,,,,,,0,0,.8369692,-.7917749,.2409583
1,1,0,1,0,0,14.775,9.025,7.374096,365,365,899,0,0,0,0,0,,,,,,0,0,-.512557,-.061379,-.6302348
1,0,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.5328467,,
0,,0,0,0,0,18.1875,16.7375,27.77086,365,365,899,0,0,0,0,0,,,,,,0,0,-2.257694,-3.121665,-3.787348
0,,0,1,0,1,3.5875,5.202851,5.202851,365,228,228,0,0,0,,,,,,,,1,1,-1.696659,,
0,,1,1,0,1,16,17,9.338154,365,365,899,0,0,0,0,0,,,,,,0,0,.2577756,.6811132,.7256179
1,1,0,1,0,0,2.75,6.9125,8.231785,365,365,899,0,0,0,1,1,,,,,,0,0,1.246916,3.505343,2.653819
1,1,0,0,1,0,6.5625,8.3125,10.22629,365,365,899,0,0,0,0,0,,,,,,0,0,-.4428453,-.0528546,-.1154773
0,,1,0,0,1,1,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.5967675,,
1,1,0,0,1,0,9.8625,12.05688,12.05688,365,338,338,0,0,0,,,,,,,,1,1,-1.016192,,
1,0,0,0,1,1,5,8.5,6.69911,365,365,899,0,0,0,0,0,,,,,,0,0,1.175183,-.3063299,-.6058249
1,0,0,0,1,1,1,5.5,4.669077,365,365,899,0,0,0,0,0,,,,,,0,0,-.0160342,-.280149,-.5103767
0,,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.256269,-.3139855,-.0853209
0,,0,0,1,0,2.9375,27.7584,27.7584,365,119,119,12,0,0,,,,,,,,1,1,-2.375932,,
0,,1,1,0,1,0,0,0,365,365,899,62,61,44.8,0,0,,,,,,0,0,3.366459,.2875167,-.0731292
1,1,0,1,0,1,20.5,3.75,11.36971,365,365,899,0,0,0,1,1,,,,,,0,0,-2.574656,2.20711,1.202862
1,0,0,0,1,1,7.7125,4.45,3.95349,365,365,899,0,0,0,0,0,,,,,,0,0,-.8794482,-.8907067,-1.110322
1,0,0,0,0,1,1,2,3.857063,365,365,899,0,64,27.2,0,0,,,,,,0,0,-.4841239,-1.313134,-1.817193
1,0,0,1,0,1,7.5,24.32613,24.32613,365,211,211,0,0,0,,,,,,,,1,1,-.3850144,,
1,1,0,1,0,1,1.5,2.5,1.39313,365,365,655,0,0,0,0,,,,,,,0,1,-.7238755,.2701247,
1,1,0,0,0,1,2,7,4.669077,365,365,899,0,0,0,1,1,,,,,,0,0,.4605571,2.972143,2.277678
1,0,0,0,0,1,2.75,6.09375,5.024333,365,365,899,0,0,0,1,1,,,,,,0,0,-2.407337,.0385713,-1.391036
1,0,1,0,0,1,9,6,3.532258,365,365,620,103,34,14,0,,,,,,,0,1,-1.963071,-3.792636,
1,1,0,0,1,1,12.28125,5.68125,8.853483,365,365,899,0,0,0,0,0,,,,,,0,0,-2.973359,-3.453908,-4.25451
0,,1,0,1,1,1,8.4375,7.891755,365,365,899,0,0,0,0,0,,,,,,0,0,-.3865997,.5789118,.4645281
0,,1,0,0,0,0,.5,.2864992,91,365,637,0,43,39.6,0,,,,,,,0,1,-.0500157,.3428552,
1,1,0,0,1,1,0,0,0,350,365,379,67,53,21.2,,,,,,,,1,1,1.51426,,
1,1,0,1,0,0,9.84375,9.28125,10.23898,365,365,899,0,0,0,0,0,,,,,,0,0,-.830613,,
0,,0,0,1,0,5.5,0,0,365,365,775,0,0,0,0,,,,,,,0,1,.1743809,-1.630029,
1,0,0,1,0,1,0,0,0,365,0,0,0,0,0,,,,,,,,1,1,-.6929989,,
1,0,1,0,0,1,0,0,0,365,183,183,0,0,0,,,,,,,,1,1,,,
1,0,1,0,1,1,3.75,4.576803,4.576803,365,319,319,0,0,0,,,,,,,,1,1,1.067515,,
1,1,0,1,0,1,4.6875,18.28125,11.41894,365,365,899,0,0,0,0,0,,,,,,0,0,-.5423502,-.9628384,-1.106493
0,,1,0,1,1,12.35,6.96875,11.77166,365,365,899,36,6,6,0,0,,,,,,0,0,.2237646,.1813023,-.0105524
0,,0,1,0,1,3.125,3.125,6.318479,365,365,899,0,0,0,0,0,,,,,,0,0,1.026006,-1.640703,-1.953442
1,0,1,0,0,1,0,5.5,5.887097,53,365,899,0,0,0,0,0,,,,,,0,0,.077403,-.1948726,-.8767476
1,1,0,0,0,1,11.5,0,2.233037,365,365,899,0,0,12,1,1,,,,,,0,0,-.0356195,2.497279,1.462559
1,1,1,0,1,1,2,13,7.105117,365,365,899,0,0,0,0,0,,,,,,0,0,-.3514977,-.00164,-.0683335
1,1,1,0,1,1,15.875,13.1875,11.03831,365,365,899,0,0,0,0,1,,,,,,0,0,-.9863887,-.3356362,.8339253
0,,1,0,0,0,0,0,0,365,18,18,0,0,0,,,,,,,,1,1,2.277852,,
0,,0,0,0,1,0,0,3.857063,365,365,899,0,0,0,0,0,,,,,,0,0,-1.011895,-2.28933,-2.940828
1,1,1,0,1,1,0,.9375,.3806313,365,365,899,0,0,0,0,0,,,,,,0,0,1.49429,-.4443983,-.6789792
1,1,0,0,1,1,8,3,3.248053,365,365,899,0,0,0,0,0,,,,,,0,0,-.5544695,.9129514,.7659549
1,0,0,0,0,1,12,0,0,365,23,23,0,0,0,,,,,,,,1,1,-.1332538,,
0,,0,1,0,1,1,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,-.2553687,.5953431,1.758498
0,,0,1,0,1,1.92,0,0,365,303,303,0,0,0,,,,,,,,1,1,.201765,,
1,1,0,0,0,1,0,0,2.030033,365,365,899,0,0,0,1,1,,,,,,0,0,-.2474611,3.045604,1.947704
1,0,0,0,1,1,1,4.5,2.43604,365,365,899,5,0,.4,0,0,,,,,,0,0,.4611222,,
1,1,0,0,0,1,2.5,2.375,4.948206,365,365,899,0,1,3.2,1,1,,,,,,0,0,.2932696,3.060118,2.131832
0,,1,0,1,0,1,12,5.278087,365,365,899,0,0,0,0,0,,,,,,0,0,3.001503,-.6620901,-.5963959
1,1,1,1,0,1,5.661496,2.75,1.831661,137,365,548,0,0,0,0,,,,,,,0,1,1.607712,-2.8984,
1,0,1,0,0,1,5.5,11,7.91713,365,365,899,0,1,.4,0,0,,,,,,0,0,.4648209,,
1,1,0,0,1,1,16.875,7.34375,5.64603,365,365,899,0,0,0,0,0,,,,,,0,0,-.2030438,.1645937,.1095567
1,1,0,0,1,1,8,4.5,4.26307,365,365,899,0,0,0,0,0,,,,,,0,0,.3385994,.4974393,.4069218
1,0,0,0,0,1,0,0,0,365,14,14,0,0,0,,,,,,,,1,1,.5172309,,
0,,1,1,0,0,10.66375,0,13.44491,365,365,899,0,0,0,0,0,,,,,,0,0,-.4708504,,
1,0,0,0,1,1,4,.5,1.82703,365,365,899,0,0,0,0,1,,,,,,0,0,1.18214,.355771,1.420559
1,1,1,0,0,1,25,25.005,15.44302,365,365,591,0,0,0,0,,,,,,,0,1,-1.660042,-4.106316,
1,1,0,1,0,1,3.3125,7.225,5.186735,365,365,899,0,0,0,0,0,,,,,,0,0,.033925,.304255,.0104914
0,,1,0,0,1,0,0,0,334,365,690,0,0,0,0,,,,,,,0,1,-1.504044,1.273346,
0,,1,0,1,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.582799,1.057672,.8887013
1,0,1,1,0,1,8,5,8.018632,365,365,899,0,0,0,0,0,,,,,,0,0,.8624829,,
1,0,0,0,0,1,.4502467,15.8875,10.05882,304,365,899,0,0,0,1,0,,,,,,0,0,-.743645,2.770606,1.037891
1,0,0,0,0,1,11.5,4,4.26307,365,365,899,0,0,0,1,1,,,,,,0,0,-1.177401,3.337401,2.551715
1,1,1,0,0,1,4,5,3.65406,365,365,899,0,0,0,0,1,,,,,,0,0,-.4112314,-.2046944,1.118902
1,1,1,0,1,1,5,11,12.99221,365,365,899,0,0,0,1,1,,,,,,0,0,.4120795,1.647303,.5663798
1,1,0,0,0,1,5,42.5,32.07453,365,365,899,0,0,0,0,0,,,,,,0,0,-.2350908,-.2864393,-.4128463
1,0,1,1,0,0,14.9375,4.9375,11.92645,365,365,899,0,0,0,0,0,,,,,,0,0,-2.694727,-.9127239,-1.233719
1,0,0,1,0,1,8.0625,8.5,10.6323,365,365,899,0,0,0,0,0,,,,,,0,0,-.0891251,-.405022,-.593257
1,1,0,1,0,1,5.1875,25.125,15.65663,365,365,899,0,0,0,1,1,,,,,,0,0,.1853449,,
0,,0,1,0,1,34.5,5.5,8.778481,365,365,790,0,0,0,0,,,,,,,0,1,-3.180059,-1.324071,
1,0,0,0,0,1,11.4375,9.3875,9.657376,365,365,899,0,0,0,0,0,,,,,,0,0,-.2510371,.7561541,.7718809
1,0,0,1,0,1,0,0,0,365,365,899,42,1,.4,,1,,,,,,0,0,.6381784,,
1,1,0,1,0,1,11.3375,12.71875,11.94116,365,365,899,0,1,.4,0,0,,,,,,0,0,-.9890672,-2.136162,-2.280184
0,,0,1,0,1,12,0,0,365,165,165,0,0,0,,,,,,,,1,1,-.710377,,
1,0,1,0,0,1,5,4.5,3.958565,365,365,899,0,0,0,0,0,,,,,,0,0,-1.136876,1.368774,1.307915
0,,0,1,0,1,4.34375,3.4375,2.803984,365,365,899,0,0,0,0,1,,,,,,0,0,1.024862,.6955692,1.987658
0,,0,0,0,0,3,15,14.96273,365,365,805,1,2,2,0,,,,,,,0,1,-1.244045,-1.168763,
0,,1,0,0,1,0,2,1.173633,365,365,622,0,0,0,0,,,,,,,0,1,1.51426,-.8189587,
1,1,0,0,0,1,1.5,1,2.43604,365,365,899,0,0,0,1,1,,,,,,0,0,-1.027412,2.347399,1.530758
1,0,0,1,0,1,18.625,3.275,4.400097,365,365,899,0,0,0,0,0,,,,,,0,0,-1.435086,-.2780373,-.5852507
1,0,1,0,1,0,5,6,3.65406,365,365,899,0,0,0,0,0,,,,,,0,0,-.156428,-2.445503,-3.005649
1,1,0,1,0,1,8,10,8.323137,365,365,899,0,0,0,0,0,,,,,,0,0,-1.718613,-.4702327,-.7800449
0,,1,0,1,1,2.9625,7.625,8.394188,365,365,899,0,0,0,0,0,,,,,,0,0,-.3246617,-.4835054,-.6374195
1,0,0,1,0,0,4.4375,8.0625,7.739502,365,365,899,0,0,0,1,1,,,,,,0,0,-1.875562,.8851213,.5043336
1,1,1,0,1,1,2,3,2.43604,365,365,899,0,0,0,1,1,,,,,,0,0,-2.308877,2.312728,1.323582
0,,1,0,0,1,8.248588,5,4.466074,354,365,899,0,0,.8,0,1,,,,,,0,0,.0274208,-3.68619,-3.25042
1,1,0,0,0,1,1.5,24,10.75918,365,365,899,0,12,50,0,0,,,,,,0,0,2.34549,.0738011,-.0316479
1,0,1,1,0,1,5.25,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.9762165,1.363432,1.330738
1,0,0,1,0,1,11,13,12.09663,365,365,760,0,0,0,0,,,,,,,0,1,-.2198175,.110632,
1,1,1,1,0,1,2.5,0,0,365,272,272,0,0,0,,,,,,,,1,1,.6316254,,
1,1,0,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,-1.195369,-1.319065,-1.619816
1,0,0,0,1,1,3.9375,1.875,2.43604,365,365,899,0,0,0,0,1,,,,,,0,0,1.004021,-.4482214,.7029524
0,,0,0,0,1,5.2875,11.925,13.42867,365,365,899,0,0,0,1,1,,,,,,0,0,-.0258873,1.088425,-.1121108
1,0,0,1,0,1,0,2.5,1.421023,365,365,899,0,0,0,0,0,,,,,,0,0,3.93673,1.355001,1.349867
1,0,0,1,0,1,8.4375,15.9375,9.13515,365,365,899,0,0,0,0,0,,,,,,0,0,-1.570289,1.200162,1.219707
0,,1,0,1,0,0,0,0,365,365,899,10,3,2,0,0,,,,,,0,0,3.277154,,
1,1,1,1,0,1,7.5,4.5,3.278443,365,365,501,0,0,0,0,,,,,,,0,1,-1.496846,-3.86047,
1,1,0,0,0,1,6.9625,17.25,13.77885,365,365,899,0,0,0,1,1,,,,,,0,0,.1507212,1.773723,.7859812
0,,0,1,0,1,0,0,1.82703,365,365,899,0,0,0,0,0,,,,,,0,0,2.490847,,
1,0,1,1,0,1,0,0,0,365,365,899,2,11,13.6,0,0,,,,,,0,0,4.850993,.4961625,.4833961
1,1,1,0,1,0,0,0,0,365,365,899,64,84,56.8,0,0,,,,,,0,0,4.054368,,
1,0,1,0,0,1,0,1,.4060067,365,365,899,0,0,0,0,0,,,,,,0,0,1.024909,,
0,,0,0,0,1,3.5,7.5,3.451057,365,365,899,0,0,0,0,0,,,,,,0,0,-1.069477,-.5467199,-.7983281
1,1,0,0,0,1,15,8,25.17241,365,365,899,55,65,72,0,1,,,,,,0,0,-1.188117,.2104904,1.118935
1,0,0,0,0,1,2.5,4.375,5.252711,365,365,899,0,0,0,0,0,,,,,,0,0,.5037169,,
0,,0,0,0,1,12.5625,11.60119,11.60119,365,330,330,0,0,0,,,,,,,,1,1,-2.212201,,
1,0,1,0,0,1,10.5,5,5.887097,365,365,899,12,5,3.6,0,0,,,,,,0,0,-.9052852,,
1,1,0,0,1,1,7.26,10.12555,10.12555,365,114,114,0,0,0,,,,,,,,1,1,-1.584803,,
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.893521,,
1,0,0,0,1,1,22.5,8,14.00723,365,365,899,0,0,0,1,1,,,,,,0,0,.1847308,3.2947,2.442448
1,1,0,1,0,1,0,0,0,365,221,221,0,0,0,,,,,,,,1,1,1.53005,,
1,1,0,1,0,1,5.3125,5.1875,10.40392,365,365,899,0,0,0,0,,,,,,,0,0,-.6688009,-1.850762,
0,,1,0,1,1,9,8,4.466074,365,365,899,0,0,0,0,1,,,,,,0,0,.7550837,-.8002601,.3546719
1,1,1,0,1,1,0,0,0,365,365,899,16,0,0,0,0,,,,,,0,0,1.008807,-.8043188,-1.119893
1,1,0,0,1,1,4.771242,14.5,10.15017,153,365,899,0,0,0,0,0,,,,,,0,0,-.4046559,1.230538,1.212101
1,0,0,0,0,1,16,17,13.80423,365,365,899,0,0,0,0,0,,,,,,0,0,-.1722104,.2871215,.1982417
0,,1,1,0,1,5.5,9,9.13515,365,365,899,0,0,0,1,1,,,,,,0,0,-.1779148,1.402244,.5037155
0,,1,0,1,1,7.5,8,6.293103,365,365,899,0,0,0,0,0,,,,,,0,0,.4186252,-.1963649,-.3952888
1,1,1,0,1,1,5.5,0,5.684093,365,365,899,0,6,2.4,0,0,,,,,,0,0,.8671186,-.0372964,-.3531632
1,0,0,1,0,1,26,19,14.81924,365,365,899,0,0,0,0,0,,,,,,0,0,-.8181057,,
1,1,1,0,1,1,0,0,.2222899,365,365,821,7,16,8.4,0,,,,,,,0,1,-.5567749,-3.116717,
0,,0,0,0,1,9.195737,0,0,258,318,318,0,0,0,,,,,,,,1,1,-.8949436,,
1,1,0,1,0,1,0,0,0,365,365,899,0,5,2,1,1,,,,,,0,0,.7049941,2.470041,1.531947
0,,0,0,0,1,4,0,.60901,365,365,899,1,0,0,0,1,,,,,,0,0,1.923093,-.2578989,.7554457
1,0,0,1,0,1,12.5,11,9.744161,365,365,899,0,0,0,0,0,,,,,,0,0,.1806239,,
1,1,0,1,0,1,11.975,14.7375,13.23582,365,365,899,0,0,0,1,0,,,,,,0,0,-1.737643,2.753614,.5290946
1,0,1,0,0,1,6,2,2.233037,365,365,899,0,0,0,1,1,,,,,,0,0,-.2897196,2.979722,2.087283
1,0,1,0,1,1,1,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.785222,-1.596083,-1.913711
0,,0,0,0,1,4.431205,10.73125,11.19817,139,365,899,0,0,0,0,0,,,,,,0,0,.166399,.6835884,.5554537
0,,0,0,1,0,13.5,11.5,9.541157,365,365,899,0,0,0,0,0,,,,,,0,0,-.8967867,-.278575,-.4424832
1,1,1,0,0,1,1,0,.4060067,365,365,899,0,0,.4,0,1,,,,,,0,0,.6431457,-3.220327,-2.577878
1,1,1,0,1,1,6,11.5,6.496107,365,365,899,0,0,0,1,1,,,,,,0,0,-.8299952,1.638194,.7583688
0,,0,1,0,1,1.125,4.125,2.613668,365,365,899,0,0,0,0,0,,,,,,0,0,.6385083,-.3767511,-.4542721
0,,0,0,1,1,15.5,8,5.684093,365,365,899,0,0,0,0,0,,,,,,0,0,-1.069572,.1180379,-.0876451
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.139927,.5332687,.4096234
1,1,0,0,0,1,2.614613,2,1.624027,349,365,899,0,1,1.6,0,0,,,,,,0,0,-.4608052,.9392391,.9063755
0,,0,0,0,1,11,10,9.744161,365,365,899,0,0,0,1,0,,,,,,0,0,-.1063807,3.276055,1.372481
0,,0,1,0,1,1,1.6875,3.147547,365,365,790,0,0,0,0,,,,,,,0,1,1.363257,1.425738,
1,0,1,0,1,1,7.45,4.525,8.115058,365,365,899,0,0,0,0,0,,,,,,0,0,1.327664,.7055765,.5749569
1,0,1,0,0,1,.9375,.9375,2.283787,365,365,899,47,15,6.4,0,1,,,,,,0,0,1.292247,-2.291929,-1.359701
0,,1,0,0,1,4,15.5,7.91713,365,365,899,0,0,0,0,0,,,,,,0,0,1.201211,.288867,.1230484
0,,0,1,0,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,,,
0,,0,1,0,1,7,6.8125,7.206618,365,365,899,0,0,0,0,0,,,,,,0,0,.2091862,-.3858078,-.5551033
0,,0,1,0,1,4,1.5,20.85352,365,365,899,0,0,0,0,0,,,,,,0,0,.9897422,.2286697,-.029121
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,-1.062271,-3.476721,-2.886385
1,1,0,0,1,1,4,10.5,4.26307,365,365,899,0,0,0,0,,,,,,,0,0,-1.556761,-1.540871,
1,1,0,0,1,1,3.25,20.625,11.8757,365,365,899,0,0,0,0,1,,,,,,0,0,-.536236,-2.123809,-1.218875
0,,1,0,0,1,6.625,4.25,4.389947,365,365,899,0,0,0,1,1,,,,,,0,0,-2.662626,.8580212,-.2688755
1,1,1,1,0,1,0,2,1.21802,365,365,899,0,0,0,0,0,,,,,,0,0,.7544312,.9392475,.9100111
0,,0,0,1,0,21.5,22,11.77419,365,365,899,0,0,1.2,0,1,,,,,,0,0,-3.27594,-.9662276,.3307784
1,0,1,0,0,1,0,0,0,365,0,0,2,0,0,,,,,,,,1,1,.5063949,,
1,1,0,1,0,1,1,4.5,2.639043,365,365,899,0,0,4,0,0,,,,,,0,0,.599009,.4973947,.3852269
0,,0,0,0,1,3.0625,4.5375,3.0349,365,365,899,70,0,0,0,1,,,,,,0,0,.0999585,-1.962995,-.3023941
1,1,0,0,1,1,2,8,5.075083,365,365,899,68,56,84,0,1,,,,,,0,0,-.1750805,-1.584909,-.5766733
1,0,0,1,0,1,9.65,9.16875,6.600146,365,365,899,0,0,0,1,1,,,,,,0,0,-.9803841,2.562324,1.916126
1,1,1,0,0,1,1,8.5,4.669077,365,365,899,0,0,0,0,1,,,,,,0,0,-.0982466,.9636543,2.157061
0,,0,1,0,1,16.5,10,9.985227,365,365,899,0,0,0,0,1,,,,,,0,0,-1.166139,-.5727775,.5063891
0,,0,0,0,0,16,15.5,12.4068,365,365,456,0,0,0,0,,,,,,,0,1,-1.179792,-.3560697,
0,,0,0,1,1,12,17,10.35317,365,365,899,1,0,0,0,0,,,,,,0,0,-.0143759,.0934171,.0647633
1,0,1,1,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-.0713725,2.404655,.8424377
0,,1,0,0,1,4.71875,19.0625,7.739502,365,365,899,18,2,.8,,1,,,,,,0,0,.3410177,,
1,1,1,0,0,1,1,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.852008,-.0769833,-.1202368
0,,0,1,0,1,7.975,1.85,6.530112,365,365,851,0,0,0,0,,,,,,,0,1,.0046063,1.004729,
0,,0,1,0,1,11.05,11.4875,14.2417,365,365,899,0,0,0,0,0,,,,,,0,0,-.0724859,.3179163,.194333
0,,1,1,0,1,4.0625,3.9375,16.6006,365,365,899,0,0,0,0,0,,,,,,0,0,.3685762,1.304837,1.15423
1,0,1,0,0,1,12.04315,9.5,6.0901,197,365,899,0,0,.4,0,0,,,,,,0,0,-.1220522,,
